study,year,location,state,n_spray,brand_name,mean_sev,mean_yld,v_sev,v_yld,yld_check,v_yld_check,sev_check,v_sev_check,log_sev,vi_sev,n2,n3,design
357,2018,LUCAS DO RIO VERDE,MT,3,PICO + CYPR,41,2371.25,6.535173160173162,16456.771825396896,2072,16456.771825396896,67.5,6.535173160173162,3.713572066704308,9.719174836664429e-4,9,9,1
357,2018,LUCAS DO RIO VERDE,MT,3,PYRA + EPOX + FLUX,29,2284,6.535173160173162,16456.771825396896,2072,16456.771825396896,67.5,6.535173160173162,3.367295829986474,0.0019426792985056962,9,9,1
357,2018,LUCAS DO RIO VERDE,MT,3,AACHECK,67.5,2072,6.535173160173162,16456.771825396896,2072,16456.771825396896,67.5,6.535173160173162,4.212127597878484,3.585828894470871e-4,9,9,1
357,2018,LUCAS DO RIO VERDE,MT,3,AZOX + BENZ,32.5,2486.75,6.535173160173162,16456.771825396896,2072,16456.771825396896,67.5,6.535173160173162,3.481240089335692,0.0015467865467865473,9,9,1
357,2018,LUCAS DO RIO VERDE,MT,3,TFLX + PROT,27.5,2517.5,6.535173160173162,16456.771825396896,2072,16456.771825396896,67.5,6.535173160173162,3.3141860046725258,0.002160387821544847,9,9,1
357,2018,LUCAS DO RIO VERDE,MT,3,BIXF + TFLX + PROT,25,2659.75,6.535173160173162,16456.771825396896,2072,16456.771825396896,67.5,6.535173160173162,3.2188758248682006,0.002614069264069265,9,9,1
357,2018,LUCAS DO RIO VERDE,MT,3,PICO + TEBU,30,2483.5,6.535173160173162,16456.771825396896,2072,16456.771825396896,67.5,6.535173160173162,3.4011973816621555,0.0018153258778258784,9,9,1
357,2018,LUCAS DO RIO VERDE,MT,3,TFLX + CYPR,32.5,2340.5,6.535173160173162,16456.771825396896,2072,16456.771825396896,67.5,6.535173160173162,3.481240089335692,0.0015467865467865473,9,9,1
357,2018,LUCAS DO RIO VERDE,MT,3,PICO + BENZ,28.75,2507.75,6.535173160173162,16456.771825396896,2072,16456.771825396896,67.5,6.535173160173162,3.3586377672433594,0.0019766119199011454,9,9,1
358,2018,DECIOLÂNDIA,MT,4,PICO + CYPR,42.25,2768,0.8341341991342132,32572.666486291422,2266.25,32572.666486291422,70.75,0.8341341991342132,3.7436043538031827,1.168214276999003e-4,9,9,1
358,2018,DECIOLÂNDIA,MT,4,PYRA + EPOX + FLUX,20.9,2984.5,0.8341341991342132,32572.666486291422,2266.25,32572.666486291422,70.75,0.8341341991342132,3.039749158970765,4.7740104343662763e-4,9,9,1
358,2018,DECIOLÂNDIA,MT,4,AACHECK,70.75,2266.25,0.8341341991342132,32572.666486291422,2266.25,32572.666486291422,70.75,0.8341341991342132,4.259152536523347,4.166036280309222e-5,9,9,1
358,2018,DECIOLÂNDIA,MT,4,AZOX + BENZ,45.75,2698.75,0.8341341991342132,32572.666486291422,2266.25,32572.666486291422,70.75,0.8341341991342132,3.82319179172153,9.9630827929674e-5,9,9,1
358,2018,DECIOLÂNDIA,MT,4,TFLX + PROT,19.325,3230.25,0.8341341991342132,32572.666486291422,2266.25,32572.666486291422,70.75,0.8341341991342132,2.9613995944734857,5.583890985269088e-4,9,9,1
358,2018,DECIOLÂNDIA,MT,4,BIXF + TFLX + PROT,14.225,3180.25,0.8341341991342132,32572.666486291422,2266.25,32572.666486291422,70.75,0.8341341991342132,2.6550009800123946,0.0010305555012916482,9,9,1
358,2018,DECIOLÂNDIA,MT,4,PICO + TEBU,14.625,3043.5,0.8341341991342132,32572.666486291422,2266.25,32572.666486291422,70.75,0.8341341991342132,2.68273239311792,9.749541373473161e-4,9,9,1
358,2018,DECIOLÂNDIA,MT,4,TFLX + CYPR,44.625,2866,0.8341341991342132,32572.666486291422,2266.25,32572.666486291422,70.75,0.8341341991342132,3.798294240099803,1.0471755122556795e-4,9,9,1
358,2018,DECIOLÂNDIA,MT,4,PICO + BENZ,25.475,2805.25,0.8341341991342132,32572.666486291422,2266.25,32572.666486291422,70.75,0.8341341991342132,3.2376975791087887,3.2132724520054704e-4,9,9,1
359,2018,CAMPO NOVO DO PARECIS,MT,4,PICO + CYPR,38.5,3157.5,0.8222943722943636,24988.554653679683,2690.75,24988.554653679683,75.75,0.8222943722943636,3.6506582412937387,1.3869022976798173e-4,9,9,1
359,2018,CAMPO NOVO DO PARECIS,MT,4,PYRA + EPOX + FLUX,21,3387,0.8222943722943636,24988.554653679683,2690.75,24988.554653679683,75.75,0.8222943722943636,3.044522437723423,4.6615327227571637e-4,9,9,1
359,2018,CAMPO NOVO DO PARECIS,MT,4,AACHECK,75.75,2690.75,0.8222943722943636,24988.554653679683,2690.75,24988.554653679683,75.75,0.8222943722943636,4.327438444389479,3.582630776043149e-5,9,9,1
359,2018,CAMPO NOVO DO PARECIS,MT,4,AZOX + BENZ,44.25,3141.25,0.8222943722943636,24988.554653679683,2690.75,24988.554653679683,75.75,0.8222943722943636,3.7898553714539385,1.0498826930886573e-4,9,9,1
359,2018,CAMPO NOVO DO PARECIS,MT,4,TFLX + PROT,17,3363.75,0.8222943722943636,24988.554653679683,2690.75,24988.554653679683,75.75,0.8222943722943636,2.833213344056216,7.113273116733249e-4,9,9,1
359,2018,CAMPO NOVO DO PARECIS,MT,4,BIXF + TFLX + PROT,13.875,3525.75,0.8222943722943636,24988.554653679683,2690.75,24988.554653679683,75.75,0.8222943722943636,2.630088659632498,0.0010678280948551106,9,9,1
359,2018,CAMPO NOVO DO PARECIS,MT,4,PICO + TEBU,19.75,3238.5,0.8222943722943636,24988.554653679683,2690.75,24988.554653679683,75.75,0.8222943722943636,2.9831534913471307,5.27027317605745e-4,9,9,1
359,2018,CAMPO NOVO DO PARECIS,MT,4,TFLX + CYPR,41.25,3110,0.8222943722943636,24988.554653679683,2690.75,24988.554653679683,75.75,0.8222943722943636,3.71965111278069,1.2081460015344186e-4,9,9,1
359,2018,CAMPO NOVO DO PARECIS,MT,4,PICO + BENZ,23.875,3331.5,0.8222943722943636,24988.554653679683,2690.75,24988.554653679683,75.75,0.8222943722943636,3.172831886366794,3.60645540328111e-4,9,9,1
360,2018,RIO VERDE,GO,4,PICO + CYPR,13.875,3926.75,1.0880284992785139,21621.470959595943,3354.25,21621.470959595943,52.875,1.0880284992785139,2.630088659632498,0.0014129093408372876,9,9,1
360,2018,RIO VERDE,GO,4,PYRA + EPOX + FLUX,6,4060.75,1.0880284992785139,21621.470959595943,3354.25,21621.470959595943,52.875,1.0880284992785139,1.791759469228055,0.007555753467211902,9,9,1
360,2018,RIO VERDE,GO,4,AACHECK,52.875,3354.25,1.0880284992785139,21621.470959595943,3354.25,21621.470959595943,52.875,1.0880284992785139,3.9679306373664422,9.729253496334424e-5,9,9,1
360,2018,RIO VERDE,GO,4,AZOX + BENZ,15.625,3891.5,1.0880284992785139,21621.470959595943,3354.25,21621.470959595943,52.875,1.0880284992785139,2.7488721956224653,0.0011141411832611982,9,9,1
360,2018,RIO VERDE,GO,4,TFLX + PROT,14.375,3896,1.0880284992785139,21621.470959595943,3354.25,21621.470959595943,52.875,1.0880284992785139,2.665490586683414,0.001316329375308599,9,9,1
360,2018,RIO VERDE,GO,4,BIXF + TFLX + PROT,12.25,3883.25,1.0880284992785139,21621.470959595943,3354.25,21621.470959595943,52.875,1.0880284992785139,2.505525936990736,0.0018126255714760748,9,9,1
360,2018,RIO VERDE,GO,4,PICO + TEBU,17,3893.5,1.0880284992785139,21621.470959595943,3354.25,21621.470959595943,52.875,1.0880284992785139,2.833213344056216,9.41201123943351e-4,9,9,1
360,2018,RIO VERDE,GO,4,TFLX + CYPR,17.375,3873.5,1.0880284992785139,21621.470959595943,3354.25,21621.470959595943,52.875,1.0880284992785139,2.8550323914508557,9.010121623340522e-4,9,9,1
360,2018,RIO VERDE,GO,4,PICO + BENZ,14.5,3966.5,1.0880284992785139,21621.470959595943,3354.25,21621.470959595943,52.875,1.0880284992785139,2.6741486494265287,0.0012937318659673174,9,9,1
361,2018,RIO VERDE,GO,4,PICO + CYPR,66.825,3948,1.3861598124098704,84874.64484126975,3416.75,84874.64484126975,83.05,1.3861598124098704,4.202077262024983,7.76024401311683e-5,9,9,1
361,2018,RIO VERDE,GO,4,PYRA + EPOX + FLUX,6.5,4410.25,1.3861598124098704,84874.64484126975,3416.75,84874.64484126975,83.05,1.3861598124098704,1.8718021769015913,0.008202129067514026,9,9,1
361,2018,RIO VERDE,GO,4,AACHECK,83.05,3416.75,1.3861598124098704,84874.64484126975,3416.75,84874.64484126975,83.05,1.3861598124098704,4.419442836059304,5.024282364046924e-5,9,9,1
361,2018,RIO VERDE,GO,4,AZOX + BENZ,8.975,4303,1.3861598124098704,84874.64484126975,3416.75,84874.64484126975,83.05,1.3861598124098704,2.1944429343743423,0.00430213860044497,9,9,1
361,2018,RIO VERDE,GO,4,TFLX + PROT,19.025,4168.25,1.3861598124098704,84874.64484126975,3416.75,84874.64484126975,83.05,1.3861598124098704,2.9457539037477494,9.574232759025286e-4,9,9,1
361,2018,RIO VERDE,GO,4,BIXF + TFLX + PROT,8.25,4350.5,1.3861598124098704,84874.64484126975,3416.75,84874.64484126975,83.05,1.3861598124098704,2.1102132003465894,0.005091496097005952,9,9,1
361,2018,RIO VERDE,GO,4,PICO + TEBU,9.975000000000001,4234.75,1.3861598124098704,84874.64484126975,3416.75,84874.64484126975,83.05,1.3861598124098704,2.3000819627759275,0.003482791722187348,9,9,1
361,2018,RIO VERDE,GO,4,TFLX + CYPR,18.4,4058.75,1.3861598124098704,84874.64484126975,3416.75,84874.64484126975,83.05,1.3861598124098704,2.91235066461494,0.0010235702773584228,9,9,1
361,2018,RIO VERDE,GO,4,PICO + BENZ,7.95,4370.75,1.3861598124098704,84874.64484126975,3416.75,84874.64484126975,83.05,1.3861598124098704,2.0731719286662407,0.005483010214824851,9,9,1
362,2018,PRIMAVERA DO LESTE,MT,4,PICO + CYPR,45,3033.5,31.794191919191864,32741.22276334774,2537.25,32741.22276334774,80,31.794191919191864,3.8066624897703196,0.003925208878912576,9,9,1
362,2018,PRIMAVERA DO LESTE,MT,4,PYRA + EPOX + FLUX,38.75,3258.25,31.794191919191864,32741.22276334774,2537.25,32741.22276334774,80,31.794191919191864,3.657130755799356,0.005293517905380539,9,9,1
362,2018,PRIMAVERA DO LESTE,MT,4,AACHECK,80,2537.25,31.794191919191864,32741.22276334774,2537.25,32741.22276334774,80,31.794191919191864,4.382026634673881,0.001241960621843432,9,9,1
362,2018,PRIMAVERA DO LESTE,MT,4,AZOX + BENZ,52.5,3245.25,31.794191919191864,32741.22276334774,2537.25,32741.22276334774,80,31.794191919191864,3.960813169597578,0.002883826931445974,9,9,1
362,2018,PRIMAVERA DO LESTE,MT,4,TFLX + PROT,25,3408.25,31.794191919191864,32741.22276334774,2537.25,32741.22276334774,80,31.794191919191864,3.2188758248682006,0.012717676767676746,9,9,1
362,2018,PRIMAVERA DO LESTE,MT,4,BIXF + TFLX + PROT,10.5,3497.5,31.794191919191864,32741.22276334774,2537.25,32741.22276334774,80,31.794191919191864,2.3513752571634776,0.07209567328614935,9,9,1
362,2018,PRIMAVERA DO LESTE,MT,4,PICO + TEBU,36.25,3030.5,31.794191919191864,32741.22276334774,2537.25,32741.22276334774,80,31.794191919191864,3.590439381300684,0.006048835561320688,9,9,1
362,2018,PRIMAVERA DO LESTE,MT,4,TFLX + CYPR,47.5,3208,31.794191919191864,32741.22276334774,2537.25,32741.22276334774,80,31.794191919191864,3.8607297110405954,0.0035229021517110097,9,9,1
362,2018,PRIMAVERA DO LESTE,MT,4,PICO + BENZ,28.75,3530,31.794191919191864,32741.22276334774,2537.25,32741.22276334774,80,31.794191919191864,3.3586377672433594,0.009616390750606234,9,9,1
363,2018,PEDRA PRETA,MT,4,PICO + CYPR,43.75,2287.25,25.17586580086581,36706.36634199145,1470.5,36706.36634199145,85,25.17586580086581,3.7784916128036232,0.0032882763495008407,9,9,1
363,2018,PEDRA PRETA,MT,4,PYRA + EPOX + FLUX,33.75,2931.5,25.17586580086581,36706.36634199145,1470.5,36706.36634199145,85,25.17586580086581,3.518980417318539,0.005525567253962318,9,9,1
363,2018,PEDRA PRETA,MT,4,AACHECK,85,1470.5,25.17586580086581,36706.36634199145,1470.5,36706.36634199145,85,25.17586580086581,4.442651256490317,8.711372249434536e-4,9,9,1
363,2018,PEDRA PRETA,MT,4,AZOX + BENZ,40,2352,25.17586580086581,36706.36634199145,1470.5,36706.36634199145,85,25.17586580086581,3.6888794541139363,0.003933729031385283,9,9,1
363,2018,PEDRA PRETA,MT,4,TFLX + PROT,37.5,2591.5,25.17586580086581,36706.36634199145,1470.5,36706.36634199145,85,25.17586580086581,3.624340932976365,0.0044757094757094775,9,9,1
363,2018,PEDRA PRETA,MT,4,BIXF + TFLX + PROT,37.5,3094,25.17586580086581,36706.36634199145,1470.5,36706.36634199145,85,25.17586580086581,3.624340932976365,0.0044757094757094775,9,9,1
363,2018,PEDRA PRETA,MT,4,PICO + TEBU,36.25,2449.5,25.17586580086581,36706.36634199145,1470.5,36706.36634199145,85,25.17586580086581,3.590439381300684,0.004789700984706932,9,9,1
363,2018,PEDRA PRETA,MT,4,TFLX + CYPR,48.75,2308.5,25.17586580086581,36706.36634199145,1470.5,36706.36634199145,85,25.17586580086581,3.886705197443856,0.002648348802194957,9,9,1
363,2018,PEDRA PRETA,MT,4,PICO + BENZ,35,2698,25.17586580086581,36706.36634199145,1470.5,36706.36634199145,85,25.17586580086581,3.5553480614894135,0.005137931796095063,9,9,1
364,2018,CAMPO VERDE,MT,4,PICO + CYPR,63.75,2623.5,17.582070707070685,43856.71067821066,1734,43856.71067821066,90,17.582070707070685,4.154969184038536,0.0010815575982819337,9,9,1
364,2018,CAMPO VERDE,MT,4,PYRA + EPOX + FLUX,57.5,3178,17.582070707070685,43856.71067821066,1734,43856.71067821066,90,17.582070707070685,4.051784947803305,0.001329457142311583,9,9,1
364,2018,CAMPO VERDE,MT,4,AACHECK,90,1734,17.582070707070685,43856.71067821066,1734,43856.71067821066,90,17.582070707070685,4.499809670330265,5.426565033046508e-4,9,9,1
364,2018,CAMPO VERDE,MT,4,AZOX + BENZ,48.75,3312.75,17.582070707070685,43856.71067821066,1734,43856.71067821066,90,17.582070707070685,3.886705197443856,0.0018495274905531293,9,9,1
364,2018,CAMPO VERDE,MT,4,TFLX + PROT,62.5,2890.25,17.582070707070685,43856.71067821066,1734,43856.71067821066,90,17.582070707070685,4.135166556742356,0.0011252525252525237,9,9,1
364,2018,CAMPO VERDE,MT,4,BIXF + TFLX + PROT,58.75,2936,17.582070707070685,43856.71067821066,1734,43856.71067821066,90,17.582070707070685,4.073291153024268,0.001273486334599959,9,9,1
364,2018,CAMPO VERDE,MT,4,PICO + TEBU,52.5,2720.75,17.582070707070685,43856.71067821066,1734,43856.71067821066,90,17.582070707070685,3.960813169597578,0.001594745642364688,9,9,1
364,2018,CAMPO VERDE,MT,4,TFLX + CYPR,65,2530.5,17.582070707070685,43856.71067821066,1734,43856.71067821066,90,17.582070707070685,4.174387269895637,0.0010403592134361351,9,9,1
364,2018,CAMPO VERDE,MT,4,PICO + BENZ,37.5,3187,17.582070707070685,43856.71067821066,1734,43856.71067821066,90,17.582070707070685,3.624340932976365,0.0031257014590347883,9,9,1
365,2018,MAUA DA SERRA,PR,3,PICO + CYPR,12.8,4217,7.253435672514606,52327.93567251466,3480.8,52327.93567251466,68.2,7.253435672514606,2.5494451709255714,0.011067864490531319,9,9,1
365,2018,MAUA DA SERRA,PR,3,PYRA + EPOX + FLUX,8.1,4243,7.253435672514606,52327.93567251466,3480.8,52327.93567251466,68.2,7.253435672514606,2.0918640616783932,0.027638453256037976,9,9,1
365,2018,MAUA DA SERRA,PR,3,AACHECK,68.2,3480.8,7.253435672514606,52327.93567251466,3480.8,52327.93567251466,68.2,7.253435672514606,4.222444564849416,3.8986569562711264e-4,9,9,1
365,2018,MAUA DA SERRA,PR,3,AZOX + BENZ,15.8,4252.4,7.253435672514606,52327.93567251466,3480.8,52327.93567251466,68.2,7.253435672514606,2.760009940032921,0.007263895682297114,9,9,1
365,2018,MAUA DA SERRA,PR,3,TFLX + PROT,3.7,4606.2,7.253435672514606,52327.93567251466,3480.8,52327.93567251466,68.2,7.253435672514606,1.308332819650179,0.13245864997287446,9,9,1
365,2018,MAUA DA SERRA,PR,3,BIXF + TFLX + PROT,3.8,4551.4,7.253435672514606,52327.93567251466,3480.8,52327.93567251466,68.2,7.253435672514606,1.33500106673234,0.12557887244658253,9,9,1
365,2018,MAUA DA SERRA,PR,3,PICO + TEBU,6.2,4547.6,7.253435672514606,52327.93567251466,3480.8,52327.93567251466,68.2,7.253435672514606,1.824549292051046,0.04717374917088063,9,9,1
365,2018,MAUA DA SERRA,PR,3,TFLX + CYPR,9.2,4382.4,7.253435672514606,52327.93567251466,3480.8,52327.93567251466,68.2,7.253435672514606,2.2192034840549946,0.021424372851236436,9,9,1
365,2018,MAUA DA SERRA,PR,3,PICO + BENZ,6.4,4380.4,7.253435672514606,52327.93567251466,3480.8,52327.93567251466,68.2,7.253435672514606,1.8562979903656263,0.044271457962125275,9,9,1
366,2018,UBERLÂNDIA,MG,4,PICO + CYPR,46.25,3368.75,30.81222943722933,96563.25252525265,2706.5,96563.25252525265,75,30.81222943722933,3.834061463958434,0.0036011371146506157,9,9,1
366,2018,UBERLÂNDIA,MG,4,PYRA + EPOX + FLUX,13.25,3945.5,30.81222943722933,96563.25252525265,2706.5,96563.25252525265,75,30.81222943722933,2.583997552432231,0.043876439212857714,9,9,1
366,2018,UBERLÂNDIA,MG,4,AACHECK,75,2706.5,30.81222943722933,96563.25252525265,2706.5,96563.25252525265,75,30.81222943722933,4.31748811353631,0.0013694324194324147,9,9,1
366,2018,UBERLÂNDIA,MG,4,AZOX + BENZ,9,4026.75,30.81222943722933,96563.25252525265,2706.5,96563.25252525265,75,30.81222943722933,2.1972245773362196,0.09509947357169546,9,9,1
366,2018,UBERLÂNDIA,MG,4,TFLX + PROT,23,3681.25,30.81222943722933,96563.25252525265,2706.5,96563.25252525265,75,30.81222943722933,3.1354942159291497,0.014561545102660363,9,9,1
366,2018,UBERLÂNDIA,MG,4,BIXF + TFLX + PROT,7,4060.5,30.81222943722933,96563.25252525265,2706.5,96563.25252525265,75,30.81222943722933,1.9459101490553132,0.1572052522307619,9,9,1
366,2018,UBERLÂNDIA,MG,4,PICO + TEBU,27,3327.5,30.81222943722933,96563.25252525265,2706.5,96563.25252525265,75,30.81222943722933,3.295836866004329,0.010566608174632829,9,9,1
366,2018,UBERLÂNDIA,MG,4,TFLX + CYPR,26.25,3587.75,30.81222943722933,96563.25252525265,2706.5,96563.25252525265,75,30.81222943722933,3.2676659890376327,0.011179040158631956,9,9,1
366,2018,UBERLÂNDIA,MG,4,PICO + BENZ,6.5,4106.5,30.81222943722933,96563.25252525265,2706.5,96563.25252525265,75,30.81222943722933,1.8718021769015913,0.18232088424396053,9,9,1
367,2018,ITAARA,RS,3,PICO + CYPR,27,2805.25,4.511859668109666,27143.265331890245,2360.75,27143.265331890245,64.75,4.511859668109666,3.295836866004329,0.0015472769780897344,9,9,1
367,2018,ITAARA,RS,3,PYRA + EPOX + FLUX,14,3123,4.511859668109666,27143.265331890245,2360.75,27143.265331890245,64.75,4.511859668109666,2.6390573296152584,0.005754923046058247,9,9,1
367,2018,ITAARA,RS,3,AACHECK,64.75,2360.75,4.511859668109666,27143.265331890245,2360.75,27143.265331890245,64.75,4.511859668109666,4.1705337005796475,2.6903949959658713e-4,9,9,1
367,2018,ITAARA,RS,3,AZOX + BENZ,23.5,3133.75,4.511859668109666,27143.265331890245,2360.75,27143.265331890245,64.75,4.511859668109666,3.1570004211501135,0.002042489664151048,9,9,1
367,2018,ITAARA,RS,3,TFLX + PROT,16.25,3166.5,4.511859668109666,27143.265331890245,2360.75,27143.265331890245,64.75,4.511859668109666,2.7880929087757464,0.0042715831177369615,9,9,1
367,2018,ITAARA,RS,3,BIXF + TFLX + PROT,13.75,3457.25,4.511859668109666,27143.265331890245,2360.75,27143.265331890245,64.75,4.511859668109666,2.6210388241125804,0.005966095428905343,9,9,1
367,2018,ITAARA,RS,3,PICO + TEBU,15.75,2914,4.511859668109666,27143.265331890245,2360.75,27143.265331890245,64.75,4.511859668109666,2.7568403652716422,0.004547099690712689,9,9,1
367,2018,ITAARA,RS,3,TFLX + CYPR,27.25,2834.5,4.511859668109666,27143.265331890245,2360.75,27143.265331890245,64.75,4.511859668109666,3.305053521109253,0.0015190168060296829,9,9,1
367,2018,ITAARA,RS,3,PICO + BENZ,15.5,3215,4.511859668109666,27143.265331890245,2360.75,27143.265331890245,64.75,4.511859668109666,2.740840023925201,0.00469496323424523,9,9,1
371,2018,PONTA GROSSA,PR,4,PICO + CYPR,4.425,3977.25,1.6031890331890442,40081.635642135654,3228.75,40081.635642135654,57.125,1.6031890331890442,1.4872702784598928,0.0204690738062376,9,9,1
371,2018,PONTA GROSSA,PR,4,PYRA + EPOX + FLUX,5.075,3771.75,1.6031890331890442,40081.635642135654,3228.75,40081.635642135654,57.125,1.6031890331890442,1.6243265249278511,0.015561542703671955,9,9,1
371,2018,PONTA GROSSA,PR,4,AACHECK,57.125,3228.75,1.6031890331890442,40081.635642135654,3228.75,40081.635642135654,57.125,1.6031890331890442,4.045241849214369,1.2282091142894967e-4,9,9,1
371,2018,PONTA GROSSA,PR,4,AZOX + BENZ,20.125,3617.25,1.6031890331890442,40081.635642135654,3228.75,40081.635642135654,57.125,1.6031890331890442,3.001962823304627,9.895846815718803e-4,9,9,1
371,2018,PONTA GROSSA,PR,4,TFLX + PROT,0.65,4321,1.6031890331890442,40081.635642135654,3228.75,40081.635642135654,57.125,1.6031890331890442,-0.4307829160924542,0.9486325640171858,9,9,1
371,2018,PONTA GROSSA,PR,4,BIXF + TFLX + PROT,0.775,4222.25,1.6031890331890442,40081.635642135654,3228.75,40081.635642135654,57.125,1.6031890331890442,-0.25489224962879004,0.6673003259891962,9,9,1
371,2018,PONTA GROSSA,PR,4,PICO + TEBU,3.075,4008.5,1.6031890331890442,40081.635642135654,3228.75,40081.635642135654,57.125,1.6031890331890442,1.1233049012584813,0.042387177822434896,9,9,1
371,2018,PONTA GROSSA,PR,4,TFLX + CYPR,2.925,3931.5,1.6031890331890442,40081.635642135654,3228.75,40081.635642135654,57.125,1.6031890331890442,1.0732944806838198,0.04684605254405857,9,9,1
371,2018,PONTA GROSSA,PR,4,PICO + BENZ,2.975,4087.25,1.6031890331890442,40081.635642135654,3228.75,40081.635642135654,57.125,1.6031890331890442,1.0902440389975931,0.045284627729370634,9,9,1
373,2018,PLANALTINA,DF,4,PICO + CYPR,20.875,4107.25,2.8481655844155913,95107.82954545457,3825.75,95107.82954545457,36.25,2.8481655844155913,3.0385522707369192,0.0016340008372709477,9,9,1
373,2018,PLANALTINA,DF,4,PYRA + EPOX + FLUX,13.35,4173.25,2.8481655844155913,95107.82954545457,3825.75,95107.82954545457,36.25,2.8481655844155913,2.5915163848462583,0.00399523851423865,9,9,1
